id,Input Sentence
0,	Assume that L is a line bundle.
,"European Food Safety Authority"	"set / BMDL0 QUANT_R_1 value kg bw/day in"	"2010"	,(+,CT),NONE

119,	The inorganic arsenic intake of different age groups of children from rice-based baby food was also close to the lower BMDL0.1 value.
,"inorganic arsenic intake of different age groups of children from rice-based baby food"	"was"	"close"	,(+,CT),NONE
,"inorganic arsenic intake of different age groups of children from rice-based baby food"	"was close to"	"lower BMDL0 QUANT_O_1 value"	,(+,CT),NONE

120,"	Clashindarroch forest was established from 1930 onwards (Forestry Commission, 1964)."
,"Clashindarroch forest"	"was established from"	"1930 onwards"	,(+,CT),NONE
,"1930 onwards"	"is"	"Forestry Commission"	,(+,CT),NONE

121,"	No significant difference in regeneration densities was found between brown earth and peaty gley soils (F(1,3.95)=1.75, p=n.s.)."
,"QUANT_S_1 significant difference in regeneration densities"	"was found between"	"brown earth and peaty gley soils"	,(+,CT),NONE
,"F = p ="	"is"	"QUANT_O_1"	,(+,CT),NONE

122,	The reservoir is constructed from Perspex and has inside dimensions of 983mm×394mm×832mm (length×width×height).
,"reservoir"	"is constructed from"	"Perspex"	,(+,CT),NONE
,"reservoir"	"has dimensions of"	"983mm"	,(+,CT),NONE

123,"	O'Donoghue et al. (2010) presented turbulent kinetic energy results for their smooth and rough beaches, but were limited by measuring one component of velocity (u) only."
,"presented turbulent kinetic energy"	"results for"	"smooth beaches"	,(+,CT),NONE
,"presented turbulent kinetic energy"	"results for"	"rough beaches"	,(+,CT),NONE
,"presented turbulent kinetic energy"	"were limited by measuring QUANT_O_1 component of"	"velocity only"	,(+,CT),NONE
,"their"	"has"	"smooth beaches"	,(+,CT),NONE
,"their"	"has"	"rough beaches"	,(+,CT),NONE
,"velocity"	"is"	"u"	,(+,CT),NONE

124,"	The time that the wetting front reaches the groundwater occurs slightly earlier in the numerical predictions than in the experimental results, e.g."
,"wetting front"	"reaches"	"groundwater"	,(+,CT),NONE
,"time that wetting front reaches groundwater"	"occurs"	"slightly earlier in numerical predictions than in experimental results"	,(+,CT),NONE

125,"	The pressure build-up then drives the wetting front towards the bed surface causing exfiltration, i.e. water is returned to the surface flow through the volume flux shown in Eq. (1)."

126,"	By applying this method, once the values of the auxiliary variable r¯˜*l are known, the values of the original variables r¯˜l at each stage of the Runge-Kutta method are computed by solving the following equation:(28)r≃*l=rl≃+H¯˜V¯˜′lin which V¯′l includes first and second derivative of r¯˜l/H¯˜ with respect to ξ1 and ξ2 and cross derivatives (see Appendix B)."
,"once values of auxiliary variable r QUANT_S_1 l"	"are known By"	"applying method"	,(+,CT),NONE
,"once values of auxiliary variable r QUANT_S_1 l"	"are known"	,(+,CT),NONE
,"values of original variables r QUANT_S_1 ˜l at QUANT_S_2 stage of Runge-Kutta method"	"are computed by"	"solving following equation"	,(+,CT),NONE
,"V QUANT_S_1 l"	"includes ′ lin first of"	"r QUANT_O_1 ˜l /"	,(+,CT),NONE
,"V QUANT_S_1 l"	"includes ′ lin"	"second"	,(+,CT),NONE

127,	The waves propagating on the part of the domain characterised by the linearly varying bottom elevation (section B-B in Fig. 17) and water depths lower than those present at the rip channel (section A-A in Fig. 17) start to break earlier than the waves propagating on the rip channel.
,"waves"	"be propagating on"	"part of domain characterised by linearly varying bottom elevation"	,(+,CT),NONE
,"waves"	"be propagating on"	"part of domain characterised by water depths lower than present at rip channel"	,(+,CT),NONE
,"domain"	"be characterised by"	"linearly varying bottom elevation"	,(+,CT),NONE
,"domain"	"be characterised by"	"water depths lower than present at rip channel"	,(+,CT),NONE
,"linearly varying bottom elevation"	"is section B-B in"	"Fig. QUANT_O_1"	,(+,CT),NONE
,"water depths lower than present at rip channel"	"is section B-B in"	"Fig. QUANT_O_1"	,(+,CT),NONE
,"rip channel"	"is section A-A in"	"Fig. QUANT_O_1"	,(+,CT),NONE
,"waves propagating on part of domain characterised by linearly varying bottom elevation"	"start to break"	"earlier than waves propagating on rip channel"	,(+,CT),NONE
,"waves propagating on part of domain characterised by water depths lower than present at rip channel"	"start to break"	"earlier than waves propagating on rip channel"	,(+,CT),NONE
,"waves"	"be propagating on"	"rip channel"	,(+,CT),NONE

128,"	In the C0 evaluation, S1 progenies flowered three weeks later than the FS."
,"S1 progenies"	"flowered three weeks later than FS In"	"C0 evaluation"	,(+,CT),NONE
,"S1 progenies"	"flowered three weeks later than"	"FS"	,(+,CT),NONE

129,	The development of a marker-assisted population improvement scheme for enhancing quantitative Striga resistance in pearl millet could help render selection even more effective.
,"development of marker-assisted population improvement scheme for enhancing quantitative Striga resistance in pearl millet"	"help"	"even more effective"	,(+,PS),NONE

130,"	According to Mutti et al. (1997, 1999) three depositional sequences, including shallow water to deeper water sediments, were differentiated in the northwestern Maiella."
,"shallow water"	"is"	"depositional sequences"	,(+,CT),NONE

131,	The first occurrence of Praeorbulina in Decontra section is in the uppermost part of the Cerratina cherty Limestone.
,"first occurrence of Praeorbulina in Decontra section"	"is in uppermost part of"	"Cerratina cherty Limestone"	,(+,CT),NONE

132,"	Tauxe et al. (2006) provide strong reasons for the flocculation of magnetic grains in saline water columns, which they argue leads to an insignificant lock-in depth (i.e. only a strict DRM is acquired)."
,"Tauxe et al."	"provide"	"strong reasons for flocculation of magnetic grains in saline water columns"	,(+,CT),NONE
,"they"	"argue flocculation of magnetic grains in saline water columns"	"leads to insignificant lock-in depth"	,(+,CT),NONE
,"only strict DRM"	"is acquired"	,(+,CT),NONE

133,"	The FORC results and complementary mineral magnetic data (e.g. χARM/SIRM ratios of approximately 160×10-5A/m and MDFARM between 40 and 45mT) indicate that non-interacting single-domain magnetosomal magnetite is the dominant carrier of natural and laboratory induced magnetizations in the laminated sections of the Gyltigesjön sediments (see Egli et al., 2010)."
,"non-interacting single-domain magnetosomal magnetite"	"is dominant carrier of"	"natural"	,(+,CT),NONE
,"non-interacting single-domain magnetosomal magnetite"	"is dominant carrier of"	"laboratory"	,(+,CT),NONE
,"non-interacting single-domain magnetosomal magnetite"	"is"	"dominant carrier"	,(+,CT),NONE

134,"	In particular, there was a significant reduction of synthesis of COXI, COXII and COXIII subunits."
,"significant reduction of synthesis of COXI"	"there was In"	"particular"	,(+,CT),NONE
,"significant reduction of synthesis of COXII"	"there was In"	"particular"	,(+,CT),NONE
,"significant reduction of synthesis of COXIII subunits"	"there was In"	"particular"	,(+,CT),NONE
,"significant reduction of synthesis of COXI"	"there was"	,(+,CT),NONE
,"significant reduction of synthesis of COXII"	"there was"	,(+,CT),NONE
,"significant reduction of synthesis of COXIII subunits"	"there was"	,(+,CT),NONE

135,	Fractions (100μl) were collected and 10μl aliquots were analyzed directly by western blotting [47].
,"Fractions"	"is"	"100μl"	,(+,CT),NONE
,"Fractions"	"were collected"	,(+,CT),NONE
,"10μl aliquots"	"were analyzed by"	"western blotting"	,(+,CT),NONE
,"10μl aliquots"	"were analyzed"	"directly"	,(+,CT),NONE
,"western blotting"	"is"	"-LSB- QUANT_O_1 -RSB-"	,(+,CT),NONE

136,	Clinical phenotypes caused by mutations in the specific mt-aminoacyl-tRNA synthetases are associated with diversity in both tissue-specificity and clinical presentation [6].
,"Clinical phenotypes"	"be caused by mutations in"	"specific mt-aminoacyl-tRNA synthetases"	,(+,CT),NONE
,"Clinical phenotypes caused by mutations in specific mt-aminoacyl-tRNA synthetases"	"are associated with diversity in"	"tissue-specificity"	,(+,CT),NONE
,"Clinical phenotypes caused by mutations in specific mt-aminoacyl-tRNA synthetases"	"are associated with diversity in"	"clinical presentation"	,(+,CT),NONE

137,	All sequence variants were cross-referenced against dbSNP (build 135) then investigated using in silico methodologies.
,"QUANT_S_1 sequence variants"	"were cross-referenced against"	"dbSNP"	,(+,CT),NONE

138,"	These substrates were ultrasonically cleaned in acetone and isopropanol for 15min, successively."
,"substrates"	"were cleaned in"	"acetone"	,(+,CT),NONE
,"substrates"	"were cleaned in"	"isopropanol"	,(+,CT),NONE
,"substrates"	"were cleaned in acetone for"	"15min"	,(+,CT),NONE
,"substrates"	"were cleaned in isopropanol for"	"15min"	,(+,CT),NONE

139,	Supplementary data associated with this article can be found in the online version at 10.1016/j.solmat.2013.04.020.
,"Supplementary data"	"be associated with"	"article"	,(+,CT),NONE
,"Supplementary data associated with article"	"be found in online version at"	"QUANT_O_1 /"	,(+,PS),NONE

140,"	Moreover, the donor-acceptor ratio with the highest photocurrent generation (60% PTh) corresponds well with the percolation model of solution-blended films, in which weight ratios close to optimal 1:1 (volume equivalent ~3:2, or 60%) have the highest interface-to-volume ratio as well as the most-balanced percolation and charge carrier transport in the phases [51]."
,"highest photocurrent generation"	"is"	"QUANT_O_1 PTh"	,(+,CT),NONE
,"donor-acceptor ratio with highest photocurrent generation"	"corresponds"	"well"	,(+,CT),NONE
,"donor-acceptor ratio with highest photocurrent generation"	"corresponds with percolation model of"	"solution-blended films"	,(+,CT),NONE
,"weight ratios close to optimal QUANT_S_1"	"have highest interface-to-volume ratio percolation model of"	"solution-blended films"	,(+,CT),NONE
,"weight ratios close to optimal QUANT_S_1"	"have most-balanced percolation in phases percolation model of"	"solution-blended films"	,(+,CT),NONE
,"weight ratios close to optimal QUANT_S_1"	"have most-balanced percolation charge carrier transport in phases percolation model of"	"solution-blended films"	,(+,CT),NONE
,"most-balanced percolation in phases"	"is"	"-LSB- QUANT_O_1 -RSB-"	,(+,CT),NONE
,"charge carrier transport"	"is"	"-LSB- QUANT_O_1 -RSB-"	,(+,CT),NONE

141,"	PTh and C60 were deposited by vacuum thermal evaporation from separate tungsten boats (Leybold Optics) which were heated by a Xantrex XHR 7.5-80 DC Power Supply and TDK-Lambda Genesys 8-300 DC Power Supply, respectively."
,"PTh"	"were deposited by vacuum thermal evaporation from"	"separate tungsten boats"	,(+,CT),NONE
,"C60"	"were deposited by vacuum thermal evaporation from"	"separate tungsten boats"	,(+,CT),NONE
,"separate tungsten boats"	"is"	"Leybold Optics"	,(+,CT),NONE
,"separate tungsten boats"	"were heated by"	"Xantrex XHR QUANT_O_1 DC Power Supply"	,(+,CT),NONE
,"separate tungsten boats"	"were heated by"	"TDK-Lambda Genesys QUANT_O_1 DC Power Supply"	,(+,CT),NONE

142,"	In the following, data concerning device performance is normalised to the second year of their operation on the current PV monitoring system."
,"data"	"be concerning"	"device performance"	,(+,CT),NONE
,"data concerning device performance"	"is normalised"	"following"	,(+,CT),NONE
,"data concerning device performance"	"is normalised to the second year of"	"operation"	,(+,CT),NONE
,"data concerning device performance"	"is normalised on"	"current PV monitoring system"	,(+,CT),NONE
,"data concerning device performance"	"is"	"normalised"	,(+,CT),NONE
,"their"	"has"	"operation"	,(+,CT),NONE

143,"	It should be noted, however, that CIGS-1 is not representative for CIGS technologies in general as CIGS-2 behaves more stably, even if the overall performance ratio appears to be rather low."
,"CIGS-1"	"is representative for CIGS technologies in"	"general"	,(-,CT),NONE
,"CIGS-1"	"is"	"representative"	,(-,CT),NONE
,"CIGS-2"	"behaves"	"more stably"	,(+,CT),NONE
,"overall performance ratio"	"appears to be"	"rather low"	,(+,CT),NONE
,"overall performance ratio"	"appears to be"	"low"	,(+,CT),NONE

144,"	In fact, the same defect parameters can be used to fit the experimental data in both cases."
,"same defect parameters"	"be used to fit experimental data in cases In"	"fact"	,(+,PS),NONE
,"same defect parameters"	"be used to fit experimental data In"	"fact"	,(+,PS),NONE
,"same defect parameters"	"be used to fit experimental data in"	"cases"	,(+,PS),NONE
,"same defect parameters"	"be used to fit"	"experimental data"	,(+,PS),NONE

145,	An equation analogous to Eq.

146,"	To characterise the optical absorption properties of the prepared CdS/MS materials, DRUVs spectroscopy was employed (Fig. 5)."
,"DRUVs spectroscopy"	"was employed To characterise optical absorption properties of"	"prepared CdS/MS materials"	,(+,CT),NONE
,"DRUVs spectroscopy"	"was employed"	,(+,CT),NONE

147,	Preparation of porous starch (MS)-supported CdS
,"porous starch"	"is"	"MS"	,(+,CT),NONE

148,"	Rough Set Theory (RST) is a powerful mathematical tool for dealing with inexact, uncertain or vague information [10]."
,"Theory"	"is"	"RST"	,(+,CT),NONE
,"Rough"	"is powerful mathematical tool for dealing with"	"inexact information"	,(+,CT),NONE
,"Rough"	"is powerful mathematical tool for dealing with"	"uncertain information"	,(+,CT),NONE
,"Rough"	"is powerful mathematical tool for dealing with"	"vague information"	,(+,CT),NONE
,"Rough"	"is"	"powerful mathematical tool"	,(+,CT),NONE
,"inexact information"	"is"	"-LSB- QUANT_O_1 -RSB-"	,(+,CT),NONE
,"uncertain information"	"is"	"-LSB- QUANT_O_1 -RSB-"	,(+,CT),NONE
,"vague information"	"is"	"-LSB- QUANT_O_1 -RSB-"	,(+,CT),NONE

149,"	In our experiment, we represent all the missing values by the set of all possible values of each attribute."
,"our"	"has"	"experiment"	,(+,CT),NONE
,"we"	"represent QUANT_R_1 missing values In"	"experiment"	,(+,CT),NONE
,"we"	"represent QUANT_R_1 missing values by"	"set of QUANT_O_1 possible values of QUANT_O_2 attribute"	,(+,CT),NONE
,"we"	"represent"	"QUANT_O_1 missing values"	,(+,CT),NONE

150,	The receiver operating characteristic curve (ROC) is a two-dimensional graphical illustration of the trade-off between the true positive rate (sensitivity) and false positive rate (1-specificity).
,"receiver operating characteristic curve"	"is"	"ROC"	,(+,CT),NONE
,"receiver operating characteristic curve"	"is two-dimensional graphical illustration of trade-off between"	"true positive rate and false positive rate"	,(+,CT),NONE
,"receiver operating characteristic curve"	"is"	"two-dimensional graphical illustration"	,(+,CT),NONE
,"true positive rate and false positive rate"	"is"	"sensitivity"	,(+,CT),NONE
,"false positive rate"	"is"	"1-specificity"	,(+,CT),NONE

151,"	Typical examples of low default portfolios include high-quality corporate borrowers, banks, sovereigns and some categories of specialised lending (Van Der Burgt, 2007) but in some countries even certain retail lending portfolios could turn out to have very low numbers of defaults compared to the majority class."
,"Typical examples of low default portfolios"	"include"	"high-quality corporate borrowers"	,(+,CT),NONE
,"Typical examples of low default portfolios"	"include"	"banks"	,(+,CT),NONE
,"Typical examples of low default portfolios"	"include"	"sovereigns"	,(+,CT),NONE
,"Typical examples of low default portfolios"	"include QUANT_O_1 categories of"	"specialised lending"	,(+,CT),NONE
,"specialised lending"	"is"	"Van Der Burgt"	,(+,CT),NONE
,"Van Der Burgt"	"is"	"specialised lending"	,(+,CT),NONE
,"even certain retail lending portfolios"	"turn out to have very low numbers of defaults compared to majority class in"	"QUANT_O_1 countries"	,(+,PS),NONE
,"even certain retail lending portfolios"	"turn out to have"	"very low numbers of defaults compared to majority class"	,(+,PS),NONE

152,	Note that Eq.

153,"	At low oscillation frequencies, strategies A and C work well."
,"C"	"work"	"strategies"	,(+,CT),NONE

154,	The different losses in the electrical system with different topologies can be seen by comparing the turbine power and the delivered power in Fig. 7.
,"different losses in electrical system with different topologies"	"be seen by"	"comparing turbine power"	,(+,PS),NONE
,"different losses in electrical system with different topologies"	"be seen by delivered power in"	"Fig. QUANT_O_1"	,(+,PS),NONE

155,	The mutual topology is unable to extract power from turbine 4 since the higher rotational velocity causes both a reduced CP (57% of the separate topology at 1800 s) and an increased core loss.
,"mutual topology"	"is"	"unable to extract power from turbine QUANT_O_1"	,(+,CT),NONE
,"mutual topology"	"is"	"unable to extract power"	,(+,CT),NONE
,"higher rotational velocity"	"causes"	"reduced CP"	,(+,CT),NONE
,"higher rotational velocity"	"causes"	"increased core loss"	,(+,CT),NONE

156,"	Secondly, the functional gradient is obtained by:(10)ⅆJⅆm︸|J|×|m|=-λ∗︸|J|×|z|∂F∂m︸|z|×|m|+∂J∂m︸|J|×|m|."

157,"	The simulations were performed with the same parameter settings as in the previous section (Table 1), but with an increased viscosity coefficient of ν = 30 m2 s-1 and a decreased turbine friction coefficient of K = 10.5."
,"simulations"	"were performed with"	"same parameter settings as in previous section"	,(+,CT),NONE

158,"	For the current blade, data is obtained from Ref."
,"data"	"is obtained from Ref For"	"current blade"	,(+,CT),NONE
,"data"	"is obtained from"	"Ref"	,(+,CT),NONE

159,"	The maximum power coefficient in a tidal flow is therefore expected to be lower than the predictions in the present study, since a constant incoming flow velocity is considered here."
,"maximum power coefficient in tidal flow"	"is expected to be"	"lower than predictions in present study"	,(+,CT),NONE
,"maximum power coefficient in tidal flow"	"is expected to be"	"lower"	,(+,CT),NONE
,"maximum power coefficient in tidal flow"	"be"	"lower than predictions in present study"	,(+,PS),NONE
,"maximum power coefficient in tidal flow"	"be"	"lower"	,(+,PS),NONE
,"constant incoming flow velocity"	"is considered"	"here"	,(+,CT),NONE

160,	Early turbine death is a third contributing reason.
,"Early turbine death"	"is"	"third contributing reason"	,(+,CT),NONE

161,"	While we believe we are the first researchers to assess wind farm performance with this kind of ex-post data, a number of papers present techniques to estimate output levels from time series of wind data."
,"we"	"are first researchers to assess"	"wind farm performance with kind of ex-post data"	,(+,CT),(we, (+,PS))
,"we"	"are"	"first researchers"	,(+,CT),(we, (+,PS))
,"first researchers"	"be assess wind farm performance with kind of"	"ex-post data"	,(+,CT),(we, (+,PS))
,"number of papers present techniques"	"be estimate output levels from time series of"	"wind data"	,(+,CT),(we, (+,PS))

162,"	This forms a downstream loop of single-stranded parental H-strand which is degraded, with subsequent ligation of the free H-strands and continued replication."
,"This"	"forms downstream loop of"	"single-stranded parental H-strand"	,(+,CT),NONE
,"downstream loop of single-stranded parental H-strand"	"is degraded with subsequent ligation of"	"free H-strands"	,(+,CT),NONE
,"downstream loop of single-stranded parental H-strand"	"continued"	"replication"	,(+,CT),NONE

163,"	Single mtDNA deletions are considered sporadic events with low inheritance risk, whereas multiple mtDNA deletions are the result of primary nuclear defects in genes responsible for mtDNA maintenance or nucleoside metabolism and follow Mendelian inheritance patterns [23]."
,"Single mtDNA deletions"	"are considered sporadic events with"	"low inheritance risk"	,(+,CT),NONE
,"multiple mtDNA deletions"	"are result of"	"primary nuclear defects in genes responsible for mtDNA maintenance"	,(+,CT),NONE
,"multiple mtDNA deletions"	"are result of"	"primary nuclear defects in genes responsible for nucleoside metabolism"	,(+,CT),NONE
,"multiple mtDNA deletions"	"are"	"result"	,(+,CT),NONE
,"multiple mtDNA deletions"	"follow"	"Mendelian inheritance patterns"	,(+,CT),NONE

164,"	Changes in aragonite, CT and pH during incubation were not quantified."
,"Changes in aragonite during incubation"	"were quantified"	,(-,CT),NONE
,"Changes in CT during incubation"	"were quantified"	,(-,CT),NONE
,"Changes in pH during incubation"	"were quantified"	,(-,CT),NONE

165,	Site and experimental carbonate chemistry

166,"	We define the optimal delay function of Link l, Dlopt(c), to specify the minimum delay value provided by link l at the cost constraint of c."
,"We"	"define optimal delay function of Link l to specify"	"minimum delay value provided by link l at cost constraint of c."	,(+,CT),NONE
,"We"	"define optimal delay function of"	"Link l"	,(+,CT),NONE
,"We"	"be specify"	"minimum delay value provided by link l at cost constraint of c."	,(+,CT),NONE
,"Link l"	"is"	"Dlopt"	,(+,CT),NONE
,"Dlopt"	"is"	"Link l"	,(+,CT),NONE
,"Dlopt"	"is"	"c"	,(+,CT),NONE
,"minimum delay value at cost constraint of c."	"be provided by"	"link l"	,(+,CT),NONE

167,	The set of the representative points is called the non-dominated front (or Pareto front).
,"set of representative points"	"is called"	"non-dominated front"	,(+,CT),NONE
,"non-dominated front"	"is"	"front"	,(+,CT),NONE
,"non-dominated front"	"is"	"Pareto"	,(+,CT),NONE

168,	Meanwhile we found disparities of calculated input need and reported fertilizer statistics both on local (country) scale and EU level.
,"we"	"found disparities of"	"calculated input need"	,(+,CT),NONE
,"we"	"reported fertilizer statistics on"	"local scale"	,(+,CT),NONE
,"we"	"reported fertilizer statistics on"	"EU level"	,(+,CT),NONE

169,"	Some use strong extractants which dissolved strongly bound P and hence does not necessarily represent the actual labile pool of P in soils and others use week extractants like water or week acids which might underestimate available soil P (Neyroud and Lischer, 2003)."
,"water"	"is"	"week extractant"	,(+,CT),NONE
,"week acids"	"is"	"week extractant"	,(+,CT),NONE
,"QUANT_S_1"	"use"	"strong extractants"	,(+,CT),NONE
,"strong extractants"	"dissolved"	"strongly bound P"	,(+,CT),NONE
,"strong extractants"	"does represent"	"actual labile pool of P in soils"	,(-,CT),NONE
,"others"	"use week extractants like"	"water"	,(+,CT),NONE
,"others"	"use week extractants like"	"week acids"	,(+,CT),NONE
,"others"	"use"	"week extractants"	,(+,CT),NONE
,"water"	"underestimate"	"available soil P"	,(+,PS),NONE
,"week acids"	"underestimate"	"available soil P"	,(+,PS),NONE
,"available soil P"	"is"	"Neyroud"	,(+,CT),NONE
,"available soil P"	"is"	"Lischer"	,(+,CT),NONE

170,"	Substantial crystallite growth up to 764±4nm (Ta=468K, Fig. 3c) takes place in the subsequent distinct annealing stage B."
,"Substantial crystallite growth up to QUANT_S_1 4nm"	"takes place in"	"subsequent distinct annealing stage"	,(+,CT),NONE

171,"	The measurements were performed with a Perkin Elmer DSC7 differential calorimeter, which determines the heat release for the annealing processes at different linear heating rates."
,"measurements"	"were performed with"	"Perkin Elmer DSC7 differential calorimeter"	,(+,CT),NONE
,"heat release for annealing"	"processes at"	"different linear heating rates"	,(+,CT),NONE

172,	The size-inhabitation of the larger particles ensures that the Area Disorder cannot exceed that expected for a set of point-like particles (f=0).

173,"	In HRB a collection of N particles are divided into two populations, numbering p1N and p2N, with p1 and p2 being positive unit-less values satisfying p1+p2=1."
,"collection of N particles"	"are divided into QUANT_R_1 populations with p1 being positive unit-less values satisfying p1 = QUANT_R_2 In"	"HRB"	,(+,CT),NONE
,"collection of N particles"	"are divided into QUANT_R_1 populations with p2 being positive unit-less values satisfying p1 + p2 = QUANT_R_2 In"	"HRB"	,(+,CT),NONE
,"collection of N particles"	"are divided into QUANT_R_1 populations with p1 being positive unit-less values satisfying p2 = QUANT_R_2 In"	"HRB"	,(+,CT),NONE
,"QUANT_S_1 populations with p1 being positive unit-less values satisfying p1 = QUANT_S_2"	"is"	"numbering p1N"	,(+,CT),NONE
,"QUANT_S_1 populations with p1 being positive unit-less values satisfying p1 = QUANT_S_2"	"is"	"p2N"	,(+,CT),NONE
,"QUANT_S_1 populations with p2 being positive unit-less values satisfying p1 + p2 = QUANT_S_2"	"is"	"numbering p1N"	,(+,CT),NONE
,"QUANT_S_1 populations with p2 being positive unit-less values satisfying p1 + p2 = QUANT_S_2"	"is"	"p2N"	,(+,CT),NONE
,"QUANT_S_1 populations with p1 being positive unit-less values satisfying p2 = QUANT_S_2"	"is"	"numbering p1N"	,(+,CT),NONE
,"QUANT_S_1 populations with p1 being positive unit-less values satisfying p2 = QUANT_S_2"	"is"	"p2N"	,(+,CT),NONE
,"p1"	"being positive unit-less values"	"satisfying p2 = QUANT_O_1"	,(+,CT),NONE
,"p2"	"being positive unit-less values"	"satisfying p2 = QUANT_O_1"	,(+,CT),NONE
,"p1"	"being"	"positive unit-less values"	,(+,CT),NONE
,"p2"	"being"	"positive unit-less values"	,(+,CT),NONE
,"positive unit-less values"	"be satisfying"	"p1 = QUANT_O_1"	,(+,CT),NONE
,"positive unit-less values"	"be satisfying"	"p2 = QUANT_O_1"	,(+,CT),NONE

174,"	Samples were collected from outcrops, soils, fluvial, lake, and marine sediment environments."
,"Samples"	"were collected from"	"outcrops"	,(+,CT),NONE
,"Samples"	"were collected from"	"soils"	,(+,CT),NONE
,"Samples"	"were collected from"	"fluvial"	,(+,CT),NONE
,"Samples"	"were collected from"	"lake"	,(+,CT),NONE
,"Samples"	"were collected from"	"marine sediment environments"	,(+,CT),NONE

175,	For a detailed description of analysis methods and precision see Lee et al. (1997).

176,	FTIR spectra of the compounds were recorded as KBr-pellets within the range 4000-400cm-1 using a Perkin-Elmer 16PC FTIR spectrometer.
,"FTIR spectra of compounds"	"were recorded as KBr-pellets within"	"range 4000-400cm-1 using Perkin-Elmer 16PC FTIR spectrometer"	,(+,CT),NONE
,"KBr-pellets within range 4000-400cm-1"	"be using"	"Perkin-Elmer 16PC FTIR spectrometer"	,(+,CT),NONE

177,"	Synthesis, spectroscopic, coordination and biological activities of some organometallic complexes derived from thio-Schiff base ligands"
,"QUANT_S_1 organometallic complexes"	"be derived from"	"thio-Schiff base ligands"	,(+,CT),NONE

178,	The chirality delivery through non-covalent interactions has been studied based on the viewpoint of supramolecular chemistry [9].
,"chirality delivery through non-covalent interactions"	"has been studied"	,(+,CT),NONE
,"viewpoint of supramolecular chemistry"	"is"	"-LSB- QUANT_O_1 -RSB-"	,(+,CT),NONE

179,	This negative CE demonstrates that the chiral of GMP delivers to GMP-Co(II) compounds and GMP mainly keeps the β-anomers in the complex.
,"chiral of GMP"	"delivers to"	"GMP-Co compounds"	,(+,CT),NONE
,"chiral of GMP"	"delivers to"	"GMP"	,(+,CT),NONE
,"GMP-Co"	"is"	"QUANT_O_1"	,(+,CT),NONE

180,"	Although some voltage plateaus are still observed for NaFe0.5Co0.5O2, our in-situ XRD study revealed that a two phase region for NaFe0.5Co0.5O2 existed only at the beginning of charge process as O3-P3 phase transition [15]."
,"QUANT_S_1 voltage plateaus"	"are observed for"	"NaFe0"	,(+,CT),NONE
,"our"	"has"	"in-situ XRD study"	,(+,CT),NONE
,"QUANT_S_1 phase region for NaFe0"	"existed at beginning of charge process as"	"O3-P3 phase transition"	,(+,CT),NONE
,"QUANT_S_1 phase region for NaFe0"	"existed at beginning of"	"charge process"	,(+,CT),NONE
,"O3-P3 phase transition"	"is"	"-LSB- QUANT_O_1 -RSB-"	,(+,CT),NONE

181,"	The electrode reversibility is, however, significantly deteriorated by extending higher voltage above 3.5V."
,"electrode reversibility"	"is deteriorated by extending higher voltage above"	"QUANT_O_1 V."	,(+,CT),NONE

182,	The first category represents the LDDoS attacks whose aggregate attack period is equally distributed among n flows.
,"first category"	"represents"	"LDDoS attacks"	,(+,CT),NONE
,"LDDoS attacks"	"has"	"aggregate attack period"	,(+,CT),NONE
,"LDDoS attacks aggregate attack period"	"is distributed among"	"n flows"	,(+,CT),NONE

183,	Our contributions are summarized as follows:•
,"Our"	"has"	"contributions"	,(+,CT),NONE
,"contributions"	"are summarized as"	"follows"	,(+,CT),NONE

184,"	In keeping with these observations, Mnx1 null mice have aberrant motor neuron differentiation but are difficult to study as they die at birth due to respiratory paralysis, which probably results from failure in the development of the phrenic nerve (Thaler et al., 1999)."
,"Mnx1 null mice"	"have aberrant motor neuron differentiation In keeping with"	"observations"	,(+,CT),NONE
,"Mnx1 null mice"	"have"	"aberrant motor neuron differentiation"	,(+,CT),NONE
,"they"	"die at"	"birth due to respiratory paralysis"	,(+,CT),NONE
,"they"	"die"	,(+,CT),NONE
,"respiratory paralysis"	"results from"	"failure in development of phrenic nerve"	,(+,PS),NONE

185,	A.T.H. and S.E. are both employed as core members of the Exeter NIHR Clinical Research Facility.
,"A.T.H."	"are employed as core members of"	"Exeter NIHR Clinical Research Facility"	,(+,CT),NONE
,"S.E."	"are employed as core members of"	"Exeter NIHR Clinical Research Facility"	,(+,CT),NONE

186,	The rage of these devices was about 10m and encounters were uploaded to a base station regularly (but the base station did not have any role in forwarding).
,"rage of devices"	"was about 10m were uploaded to"	"base station regularly"	,(+,CT),NONE
,"rage of devices"	"was about encounters were uploaded to"	"base station regularly"	,(+,CT),NONE
,"base station"	"did have QUANT_O_1 role in"	"forwarding"	,(-,CT),NONE

187,"	All protocols manage highest availability over the Infocom 2006 trace [33] because this trace is highly social (allows repeating patterns of connectivity) that allows for accurate social/connectivity predictions that CafRep, EBR [26], RR [38] and SnF [37] use."
,"QUANT_S_1 protocols"	"manage highest availability over"	"Infocom 2006 trace"	,(+,CT),NONE
,"QUANT_S_1 protocols"	"manage"	"highest availability"	,(+,CT),NONE
,"Infocom 2006 trace"	"is"	"-LSB- QUANT_O_1 -RSB-"	,(+,CT),NONE
,"trace"	"is"	"social"	,(+,CT),NONE
